Date,Open,High,Low,Close,Share Volume
26 Aug 2009,2553.03,2553.03,2553.03,2553.03,0
27 Aug 2009,2588.04,2588.04,2588.04,2588.04,0
28 Aug 2009,2601.5,2601.5,2601.5,2601.5,0
31 Aug 2009,2607.65,2607.65,2607.65,2607.65,0
01 Sep 2009,2603.37,2603.37,2603.37,2603.37,0
02 Sep 2009,2627.0,2627.0,2627.0,2627.0,0
03 Sep 2009,2630.77,2630.77,2630.77,2630.77,0
07 Sep 2009,2674.55,2674.55,2674.55,2674.55,0
08 Sep 2009,2724.29,2724.29,2724.29,2724.29,0
09 Sep 2009,2779.79,2779.79,2779.79,2779.79,0
10 Sep 2009,2791.44,2791.44,2791.44,2791.44,0
11 Sep 2009,2840.33,2840.33,2840.33,2840.33,0
14 Sep 2009,2862.25,2862.25,2862.25,2862.25,0
15 Sep 2009,2837.99,2837.99,2837.99,2837.99,0
16 Sep 2009,2884.79,2884.79,2884.79,2884.79,0
17 Sep 2009,2944.05,2944.05,2944.05,2944.05,0
18 Sep 2009,2939.44,2939.44,2939.44,2939.44,0
22 Sep 2009,2910.54,2910.54,2910.54,2910.54,0
23 Sep 2009,2912.88,2912.88,2912.88,2912.88,0
24 Sep 2009,2888.67,2888.67,2888.67,2888.67,0
25 Sep 2009,2892.05,2892.05,2892.05,2892.05,0
28 Sep 2009,2893.64,2893.64,2893.64,2893.64,0
29 Sep 2009,2913.25,2913.25,2913.25,2913.25,0
30 Sep 2009,2938.64,2938.64,2938.64,2938.64,0
01 Oct 2009,2997.6,2997.6,2997.6,2997.6,0
02 Oct 2009,3018.01,3018.01,3018.01,3018.01,0
05 Oct 2009,3098.24,3098.24,3098.24,3098.24,0
06 Oct 2009,3127.56,3127.56,3127.56,3127.56,0
07 Oct 2009,3116.56,3116.56,3116.56,3116.56,0
08 Oct 2009,3120.73,3120.73,3120.73,3120.73,0
09 Oct 2009,3115.34,3115.34,3115.34,3115.34,0
12 Oct 2009,3131.29,3131.29,3131.29,3131.29,0
13 Oct 2009,3139.73,3139.73,3139.73,3139.73,0
14 Oct 2009,3139.21,3139.21,3139.21,3139.21,0
15 Oct 2009,3135.13,3135.13,3135.13,3135.13,0
16 Oct 2009,3131.91,3131.91,3131.91,3131.91,0
19 Oct 2009,3082.91,3082.91,3082.91,3082.91,0
20 Oct 2009,2983.17,2983.17,2983.17,2983.17,0
21 Oct 2009,3018.6,3018.6,3018.6,3018.6,0
22 Oct 2009,2992.87,2992.87,2992.87,2992.87,0
23 Oct 2009,3056.62,3056.62,3056.62,3056.62,0
26 Oct 2009,3024.02,3024.02,3024.02,3024.02,0
27 Oct 2009,2997.07,2997.07,2997.07,2997.07,0
28 Oct 2009,3005.72,3005.72,3005.72,3005.72,0
29 Oct 2009,2977.16,2977.16,2977.16,2977.16,0
30 Oct 2009,2976.93,2976.93,2976.93,2976.93,0
03 Nov 2009,2964.19,2964.19,2964.19,2964.19,0
04 Nov 2009,2902.7,2902.7,2902.7,2902.7,0
05 Nov 2009,2854.82,2854.82,2854.82,2854.82,0
06 Nov 2009,2911.62,2911.62,2911.62,2911.62,0
09 Nov 2009,2867.58,2867.58,2867.58,2867.58,0
10 Nov 2009,2843.66,2843.66,2843.66,2843.66,0
11 Nov 2009,2854.24,2854.24,2854.24,2854.24,0
12 Nov 2009,2927.56,2927.56,2927.56,2927.56,0
13 Nov 2009,2979.41,2979.41,2979.41,2979.41,0
16 Nov 2009,2979.21,2979.21,2979.21,2979.21,0
17 Nov 2009,2983.25,2983.25,2983.25,2983.25,0
18 Nov 2009,2970.9,2970.9,2970.9,2970.9,0
19 Nov 2009,2960.77,2960.77,2960.77,2960.77,0
20 Nov 2009,2933.35,2933.35,2933.35,2933.35,0
23 Nov 2009,2931.07,2931.07,2931.07,2931.07,0
24 Nov 2009,2875.39,2875.39,2875.39,2875.39,0
25 Nov 2009,2858.54,2858.54,2858.54,2858.54,0
26 Nov 2009,2850.23,2850.23,2850.23,2850.23,0
27 Nov 2009,2878.96,2878.96,2878.96,2878.96,0
30 Nov 2009,2913.39,2913.39,2913.39,2913.39,0
02 Dec 2009,2952.16,2952.16,2952.16,2952.16,0
03 Dec 2009,3004.61,3004.61,3004.61,3004.61,0
04 Dec 2009,3000.33,3000.33,3000.33,3000.33,0
07 Dec 2009,3025.37,3025.37,3025.37,3025.37,0
08 Dec 2009,3052.68,3052.68,3052.68,3052.68,0
09 Dec 2009,3052.74,3052.74,3052.74,3052.74,0
10 Dec 2009,3060.01,3060.01,3060.01,3060.01,0
11 Dec 2009,3056.64,3056.64,3056.64,3056.64,0
14 Dec 2009,3039.78,3039.78,3039.78,3039.78,0
15 Dec 2009,3076.96,3076.96,3076.96,3076.96,0
16 Dec 2009,3089.45,3089.45,3089.45,3089.45,0
17 Dec 2009,3134.47,3134.47,3134.47,3134.47,0
18 Dec 2009,3188.82,3188.82,3188.82,3188.82,0
21 Dec 2009,3234.28,3234.28,3234.28,3234.28,0
22 Dec 2009,3280.82,3280.82,3280.82,3280.82,0
23 Dec 2009,3266.0,3266.0,3266.0,3266.0,0
24 Dec 2009,3292.76,3292.76,3292.76,3292.76,0
28 Dec 2009,3344.89,3344.89,3344.89,3344.89,0
29 Dec 2009,3356.59,3356.59,3356.59,3356.59,0
30 Dec 2009,3385.55,3385.55,3385.55,3385.55,0
04 Jan 2010,3481.64,3481.64,3481.64,3481.64,0
05 Jan 2010,3519.94,3519.94,3519.94,3519.94,0
06 Jan 2010,3509.36,3509.36,3509.36,3509.36,0
07 Jan 2010,3478.56,3478.56,3478.56,3478.56,0
08 Jan 2010,3514.63,3514.63,3514.63,3514.63,0
11 Jan 2010,3515.78,3515.78,3515.78,3515.78,0
12 Jan 2010,3494.62,3494.62,3494.62,3494.62,0
13 Jan 2010,3536.71,3536.71,3536.71,3536.71,0
15 Jan 2010,3563.14,3563.14,3563.14,3563.14,0
18 Jan 2010,3528.55,3528.55,3528.55,3528.55,0
19 Jan 2010,3483.3,3483.3,3483.3,3483.3,0
20 Jan 2010,3532.41,3532.41,3532.41,3532.41,0
21 Jan 2010,3519.71,3519.71,3519.71,3519.71,0
22 Jan 2010,3531.73,3531.73,3531.73,3531.73,0
25 Jan 2010,3554.45,3554.45,3554.45,3554.45,0
26 Jan 2010,3591.38,3591.38,3591.38,3591.38,0
28 Jan 2010,3636.41,3636.41,3636.41,3636.41,0
01 Feb 2010,3691.39,3691.39,3691.39,3691.39,0
02 Feb 2010,3709.13,3709.13,3709.13,3709.13,0
03 Feb 2010,3697.8,3697.8,3697.8,3697.8,0
05 Feb 2010,3706.72,3706.72,3706.72,3706.72,0
08 Feb 2010,3789.37,3789.37,3789.37,3789.37,0
09 Feb 2010,3785.28,3785.28,3785.28,3785.28,0
10 Feb 2010,3774.34,3774.34,3774.34,3774.34,0
11 Feb 2010,3724.84,3724.84,3724.84,3724.84,0
12 Feb 2010,3709.97,3709.97,3709.97,3709.97,0
15 Feb 2010,3717.51,3717.51,3717.51,3717.51,0
16 Feb 2010,3691.04,3691.04,3691.04,3691.04,0
17 Feb 2010,3721.12,3721.12,3721.12,3721.12,0
18 Feb 2010,3732.77,3732.77,3732.77,3732.77,0
19 Feb 2010,3768.81,3768.81,3768.81,3768.81,0
22 Feb 2010,3773.55,3773.55,3773.55,3773.55,0
23 Feb 2010,3770.4,3770.4,3770.4,3770.4,0
24 Feb 2010,3775.51,3775.51,3775.51,3775.51,0
25 Feb 2010,3782.25,3782.25,3782.25,3782.25,0
26 Feb 2010,3807.86,3807.86,3807.86,3807.86,0
01 Mar 2010,3825.3,3825.3,3825.3,3825.3,0
02 Mar 2010,3820.66,3820.66,3820.66,3820.66,0
03 Mar 2010,3774.03,3774.03,3774.03,3774.03,0
04 Mar 2010,3805.85,3805.85,3805.85,3805.85,0
05 Mar 2010,3824.17,3824.17,3824.17,3824.17,0
09 Mar 2010,3809.01,3809.01,3809.01,3809.01,0
10 Mar 2010,3801.22,3801.22,3801.22,3801.22,0
11 Mar 2010,3832.3,3832.3,3832.3,3832.3,0
12 Mar 2010,3844.84,3844.84,3844.84,3844.84,0
15 Mar 2010,3843.55,3843.55,3843.55,3843.55,0
16 Mar 2010,3785.5,3785.5,3785.5,3785.5,0
17 Mar 2010,3768.29,3768.29,3768.29,3768.29,0
18 Mar 2010,3755.19,3755.19,3755.19,3755.19,0
19 Mar 2010,3744.92,3744.92,3744.92,3744.92,0
22 Mar 2010,3743.0,3743.0,3743.0,3743.0,0
23 Mar 2010,3730.67,3730.67,3730.67,3730.67,0
24 Mar 2010,3722.72,3722.72,3722.72,3722.72,0
25 Mar 2010,3730.43,3730.43,3730.43,3730.43,0
26 Mar 2010,3773.76,3773.76,3773.76,3773.76,0
30 Mar 2010,3765.07,3765.07,3765.07,3765.07,0
31 Mar 2010,3724.59,3724.59,3724.59,3724.59,0
01 Apr 2010,3746.5,3746.5,3746.5,3746.5,0
05 Apr 2010,3781.9,3781.9,3781.9,3781.9,0
06 Apr 2010,3870.35,3870.35,3870.35,3870.35,0
07 Apr 2010,3909.61,3909.61,3909.61,3909.61,0
08 Apr 2010,3939.62,3939.62,3939.62,3939.62,0
12 Apr 2010,3958.78,3958.78,3958.78,3958.78,0
15 Apr 2010,3955.83,3955.83,3955.83,3955.83,0
16 Apr 2010,3966.87,3966.87,3966.87,3966.87,0
19 Apr 2010,4015.36,4015.36,4015.36,4015.36,0
20 Apr 2010,4022.37,4022.37,4022.37,4022.37,0
21 Apr 2010,4038.89,4038.89,4038.89,4038.89,0
22 Apr 2010,4077.55,4077.55,4077.55,4077.55,0
23 Apr 2010,4121.64,4121.64,4121.64,4121.64,0
26 Apr 2010,4136.05,4136.05,4136.05,4136.05,0
27 Apr 2010,4134.46,4134.46,4134.46,4134.46,0
29 Apr 2010,4155.0,4155.0,4155.0,4155.0,0
30 Apr 2010,4188.88,4188.88,4188.88,4188.88,0
03 May 2010,4219.22,4219.22,4219.22,4219.22,0
04 May 2010,4205.51,4205.51,4205.51,4205.51,0
05 May 2010,4219.76,4219.76,4219.76,4219.76,0
06 May 2010,4219.6,4219.6,4219.6,4219.6,0
07 May 2010,4223.13,4223.13,4223.13,4223.13,0
10 May 2010,4222.04,4222.04,4222.04,4222.04,0
11 May 2010,4215.22,4215.22,4215.22,4215.22,0
12 May 2010,4229.41,4229.41,4229.41,4229.41,0
13 May 2010,4242.67,4242.67,4242.67,4242.67,0
14 May 2010,4252.44,4252.44,4252.44,4252.44,0
17 May 2010,4242.49,4242.49,4242.49,4242.49,0
18 May 2010,4257.67,4257.67,4257.67,4257.67,0
19 May 2010,4243.54,4243.54,4243.54,4243.54,0
20 May 2010,4248.37,4248.37,4248.37,4248.37,0
21 May 2010,4235.69,4235.69,4235.69,4235.69,0
24 May 2010,4232.92,4232.92,4232.92,4232.92,0
25 May 2010,4226.49,4226.49,4226.49,4226.49,0
26 May 2010,4250.99,4250.99,4250.99,4250.99,0
31 May 2010,4237.16,4237.16,4237.16,4237.16,0
01 Jun 2010,4258.8,4258.8,4258.8,4258.8,0
02 Jun 2010,4300.39,4300.39,4300.39,4300.39,0
03 Jun 2010,4332.29,4332.29,4332.29,4332.29,0
04 Jun 2010,4354.2,4354.2,4354.2,4354.2,0
07 Jun 2010,4431.32,4431.32,4431.32,4431.32,0
08 Jun 2010,4427.27,4427.27,4427.27,4427.27,0
09 Jun 2010,4464.41,4464.41,4464.41,4464.41,0
10 Jun 2010,4496.24,4496.24,4496.24,4496.24,0
11 Jun 2010,4561.33,4561.33,4561.33,4561.33,0
14 Jun 2010,4612.76,4612.76,4612.76,4612.76,0
15 Jun 2010,4606.69,4606.69,4606.69,4606.69,0
16 Jun 2010,4603.36,4603.36,4603.36,4603.36,0
17 Jun 2010,4607.34,4607.34,4607.34,4607.34,0
21 Jun 2010,4658.68,4658.68,4658.68,4658.68,0
22 Jun 2010,4634.73,4634.73,4634.73,4634.73,0
23 Jun 2010,4591.17,4591.17,4591.17,4591.17,0
24 Jun 2010,4601.55,4601.55,4601.55,4601.55,0
28 Jun 2010,4574.29,4574.29,4574.29,4574.29,0
29 Jun 2010,4612.98,4612.98,4612.98,4612.98,0
30 Jun 2010,4612.46,4612.46,4612.46,4612.46,0
30 Jun 2010,4612.46,4612.46,4612.46,4612.46,0
01 Jul 2010,4610.71,4610.71,4610.71,4610.71,0
02 Jul 2010,4593.65,4593.65,4593.65,4593.65,0
05 Jul 2010,4558.48,4558.48,4558.48,4558.48,0
06 Jul 2010,4547.18,4547.18,4547.18,4547.18,0
07 Jul 2010,4470.78,4470.78,4470.78,4470.78,0
08 Jul 2010,4521.4,4521.4,4521.4,4521.4,0
09 Jul 2010,4505.69,4505.69,4505.69,4505.69,0
12 Jul 2010,4533.95,4533.95,4533.95,4533.95,0
13 Jul 2010,4555.83,4555.83,4555.83,4555.83,0
14 Jul 2010,4600.22,4600.22,4600.22,4600.22,0
15 Jul 2010,4638.71,4638.71,4638.71,4638.71,0
16 Jul 2010,4676.89,4676.89,4676.89,4676.89,0
19 Jul 2010,4729.26,4729.26,4729.26,4729.26,0
20 Jul 2010,4806.43,4806.43,4806.43,4806.43,0
21 Jul 2010,4857.57,4857.57,4857.57,4857.57,0
22 Jul 2010,4849.17,4849.17,4849.17,4849.17,0
23 Jul 2010,4895.51,4895.51,4895.51,4895.51,0
26 Jul 2010,4943.53,4943.53,4943.53,4943.53,0
27 Jul 2010,4999.05,4999.05,4999.05,4999.05,0
28 Jul 2010,5138.93,5138.93,5138.93,5138.93,0
29 Jul 2010,5119.1,5119.1,5119.1,5119.1,0
30 Jul 2010,5161.18,5161.18,5161.18,5161.18,0
02 Aug 2010,5182.85,5182.85,5182.85,5182.85,0
03 Aug 2010,5156.83,5156.83,5156.83,5156.83,0
04 Aug 2010,5214.84,5214.84,5214.84,5214.84,0
05 Aug 2010,5137.38,5137.38,5137.38,5137.38,0
06 Aug 2010,5065.07,5065.07,5065.07,5065.07,0
09 Aug 2010,4862.86,4862.86,4862.86,4862.86,0
10 Aug 2010,5092.94,5092.94,5092.94,5092.94,0
11 Aug 2010,5078.64,5078.64,5078.64,5078.64,0
12 Aug 2010,5034.85,5034.85,5034.85,5034.85,0
13 Aug 2010,5115.79,5115.79,5115.79,5115.79,0
16 Aug 2010,5191.3,5191.3,5191.3,5191.3,0
17 Aug 2010,5305.8,5305.8,5305.8,5305.8,0
18 Aug 2010,5421.75,5421.75,5421.75,5421.75,0
19 Aug 2010,5568.5,5568.5,5568.5,5568.5,0
20 Aug 2010,5563.0,5563.0,5563.0,5563.0,0
23 Aug 2010,5563.99,5563.99,5563.99,5563.99,0
25 Aug 2010,5582.87,5582.87,5582.87,5582.87,0
26 Aug 2010,5594.3,5594.3,5594.3,5594.3,0
27 Aug 2010,5634.15,5634.15,5634.15,5634.15,0
30 Aug 2010,5600.77,5600.77,5600.77,5600.77,0
31 Aug 2010,5658.01,5658.01,5658.01,5658.01,0
01 Sep 2010,5690.29,5690.29,5690.29,5690.29,0
02 Sep 2010,5785.17,5785.17,5785.17,5785.17,0
03 Sep 2010,5880.49,5880.49,5880.49,5880.49,0
06 Sep 2010,5858.54,5858.54,5858.54,5858.54,0
07 Sep 2010,5884.99,5884.99,5884.99,5884.99,0
08 Sep 2010,5962.62,5962.62,5962.62,5962.62,0
09 Sep 2010,6023.41,6023.41,6023.41,6023.41,0
13 Sep 2010,6131.22,6131.22,6131.22,6131.22,0
14 Sep 2010,6175.06,6175.06,6175.06,6175.06,0
15 Sep 2010,6238.45,6238.45,6238.45,6238.45,0
16 Sep 2010,6343.71,6343.71,6343.71,6343.71,0
17 Sep 2010,6457.28,6457.28,6457.28,6457.28,0
20 Sep 2010,6521.43,6521.43,6521.43,6521.43,0
21 Sep 2010,6702.99,6702.99,6702.99,6702.99,0
23 Sep 2010,6772.43,6772.43,6772.43,6772.43,0
24 Sep 2010,6888.49,6888.49,6888.49,6888.49,0
27 Sep 2010,6881.54,6881.54,6881.54,6881.54,0
28 Sep 2010,6845.77,6845.77,6845.77,6845.77,0
29 Sep 2010,6929.9,6929.9,6929.9,6929.9,0
30 Sep 2010,6997.22,6997.22,6997.22,6997.22,0
01 Oct 2010,7147.77,7147.77,7147.77,7147.77,0
04 Oct 2010,7089.69,7089.69,7089.69,7089.69,0
05 Oct 2010,6991.06,6991.06,6991.06,6991.06,0
06 Oct 2010,6862.67,6862.67,6862.67,6862.67,0
07 Oct 2010,6770.74,6770.74,6770.74,6770.74,0
08 Oct 2010,6833.61,6833.61,6833.61,6833.61,0
11 Oct 2010,6834.61,6834.61,6834.61,6834.61,0
12 Oct 2010,6534.02,6534.02,6534.02,6534.02,0
13 Oct 2010,6628.83,6628.83,6628.83,6628.83,0
14 Oct 2010,6622.08,6622.08,6622.08,6622.08,0
15 Oct 2010,6626.86,6626.86,6626.86,6626.86,0
18 Oct 2010,6622.59,6622.59,6622.59,6622.59,0
19 Oct 2010,6703.61,6703.61,6703.61,6703.61,0
20 Oct 2010,6664.22,6664.22,6664.22,6664.22,0
21 Oct 2010,6685.99,6685.99,6685.99,6685.99,0
25 Oct 2010,6633.33,6633.33,6633.33,6633.33,0
26 Oct 2010,6546.16,6546.16,6546.16,6546.16,0
27 Oct 2010,6557.0,6557.0,6557.0,6557.0,0
28 Oct 2010,6575.74,6575.74,6575.74,6575.74,0
29 Oct 2010,6678.05,6678.05,6678.05,6678.05,0
01 Nov 2010,6752.43,6752.43,6752.43,6752.43,0
02 Nov 2010,6710.64,6710.64,6710.64,6710.64,0
03 Nov 2010,6674.91,6674.91,6674.91,6674.91,0
04 Nov 2010,6658.45,6658.45,6658.45,6658.45,0
08 Nov 2010,6640.19,6640.19,6640.19,6640.19,0
09 Nov 2010,6592.38,6592.38,6592.38,6592.38,0
10 Nov 2010,6535.09,6535.09,6535.09,6535.09,0
11 Nov 2010,6569.61,6569.61,6569.61,6569.61,0
12 Nov 2010,6600.06,6600.06,6600.06,6600.06,0
15 Nov 2010,6507.21,6507.21,6507.21,6507.21,0
16 Nov 2010,6472.42,6472.42,6472.42,6472.42,0
18 Nov 2010,6565.0,6565.0,6565.0,6565.0,0
22 Nov 2010,6515.8,6515.8,6515.8,6515.8,0
23 Nov 2010,6454.18,6454.18,6454.18,6454.18,0
24 Nov 2010,6462.12,6462.12,6462.12,6462.12,0
25 Nov 2010,6413.32,6413.32,6413.32,6413.32,0
26 Nov 2010,6381.07,6381.07,6381.07,6381.07,0
29 Nov 2010,6257.01,6257.01,6257.01,6257.01,0
30 Nov 2010,6434.85,6434.85,6434.85,6434.85,0
01 Dec 2010,6559.89,6559.89,6559.89,6559.89,0
02 Dec 2010,6538.84,6538.84,6538.84,6538.84,0
03 Dec 2010,6547.68,6547.68,6547.68,6547.68,0
06 Dec 2010,6506.3,6506.3,6506.3,6506.3,0
07 Dec 2010,6469.08,6469.08,6469.08,6469.08,0
08 Dec 2010,6454.31,6454.31,6454.31,6454.31,0
09 Dec 2010,6445.77,6445.77,6445.77,6445.77,0
10 Dec 2010,6432.75,6432.75,6432.75,6432.75,0
13 Dec 2010,6436.82,6436.82,6436.82,6436.82,0
14 Dec 2010,6385.6,6385.6,6385.6,6385.6,0
15 Dec 2010,6373.76,6373.76,6373.76,6373.76,0
16 Dec 2010,6360.34,6360.34,6360.34,6360.34,0
17 Dec 2010,6360.84,6360.84,6360.84,6360.84,0
21 Dec 2010,6378.91,6378.91,6378.91,6378.91,0
22 Dec 2010,6455.82,6455.82,6455.82,6455.82,0
23 Dec 2010,6511.51,6511.51,6511.51,6511.51,0
24 Dec 2010,6558.25,6558.25,6558.25,6558.25,0
27 Dec 2010,6621.51,6621.51,6621.51,6621.51,0
28 Dec 2010,6641.08,6641.08,6641.08,6641.08,0
29 Dec 2010,6646.92,6646.92,6646.92,6646.92,0
30 Dec 2010,6614.13,6614.13,6614.13,6614.13,0
31 Dec 2010,6635.87,6635.87,6635.87,6635.87,0
03 Jan 2011,6658.0,6658.0,6658.0,6658.0,0
04 Jan 2011,6701.9,6701.9,6701.9,6701.9,0
05 Jan 2011,6754.3,6754.3,6754.3,6754.3,0
06 Jan 2011,6809.7,6809.7,6809.7,6809.7,0
07 Jan 2011,6892.0,6892.0,6892.0,6892.0,0
10 Jan 2011,6916.9,6916.9,6916.9,6916.9,0
11 Jan 2011,6992.7,6992.7,6992.7,6992.7,0
12 Jan 2011,7014.9,7014.9,7014.9,7014.9,0
13 Jan 2011,7021.9,7021.9,7021.9,7021.9,0
14 Jan 2011,7032.6,7032.6,7032.6,7032.6,0
17 Jan 2011,7008.1,7008.1,7008.1,7008.1,0
18 Jan 2011,7058.3,7058.3,7058.3,7058.3,0
20 Jan 2011,7193.1,7193.1,7193.1,7193.1,0
21 Jan 2011,7254.0,7254.0,7254.0,7254.0,0
24 Jan 2011,7261.4,7261.4,7261.4,7261.4,0
25 Jan 2011,7225.2,7225.2,7225.2,7225.2,0
26 Jan 2011,7241.9,7241.9,7241.9,7241.9,0
27 Jan 2011,7211.1,7211.1,7211.1,7211.1,0
28 Jan 2011,7192.5,7192.5,7192.5,7192.5,0
31 Jan 2011,7174.9,7174.9,7174.9,7174.9,0
01 Feb 2011,7190.8,7190.8,7190.8,7190.8,0
02 Feb 2011,7262.3,7262.3,7262.3,7262.3,0
03 Feb 2011,7346.8,7346.8,7346.8,7346.8,0
07 Feb 2011,7381.1,7381.1,7381.1,7381.1,0
08 Feb 2011,7385.0,7385.0,7385.0,7385.0,0
09 Feb 2011,7377.4,7377.4,7377.4,7377.4,0
10 Feb 2011,7493.6,7493.6,7493.6,7493.6,0
11 Feb 2011,7586.6,7586.6,7586.6,7586.6,0
14 Feb 2011,7811.8,7811.8,7811.8,7811.8,0
15 Feb 2011,7607.8,7607.8,7607.8,7607.8,0
18 Feb 2011,7672.5,7672.5,7672.5,7672.5,0
21 Feb 2011,7617.2,7617.2,7617.2,7617.2,0
22 Feb 2011,7514.7,7514.7,7514.7,7514.7,0
23 Feb 2011,7548.9,7548.9,7548.9,7548.9,0
24 Feb 2011,7583.4,7583.4,7583.4,7583.4,0
25 Feb 2011,7711.6,7711.6,7711.6,7711.6,0
28 Feb 2011,7798.0,7798.0,7798.0,7798.0,0
01 Mar 2011,7701.2,7701.2,7701.2,7701.2,0
03 Mar 2011,7520.7,7520.7,7520.7,7520.7,0
04 Mar 2011,7664.7,7664.7,7664.7,7664.7,0
07 Mar 2011,7582.6,7582.6,7582.6,7582.6,0
08 Mar 2011,7445.9,7445.9,7445.9,7445.9,0
09 Mar 2011,7343.5,7343.5,7343.5,7343.5,0
10 Mar 2011,7383.9,7383.9,7383.9,7383.9,0
11 Mar 2011,7313.0,7313.0,7313.0,7313.0,0
14 Mar 2011,7169.8,7169.8,7169.8,7169.8,0
15 Mar 2011,7029.0,7029.0,7029.0,7029.0,0
16 Mar 2011,7115.6,7115.6,7115.6,7115.6,0
17 Mar 2011,7269.6,7269.6,7269.6,7269.6,0
18 Mar 2011,7184.9,7184.9,7184.9,7184.9,0
21 Mar 2011,7156.3,7156.3,7156.3,7156.3,0
22 Mar 2011,7220.3,7220.3,7220.3,7220.3,0
23 Mar 2011,7207.1,7207.1,7207.1,7207.1,0
24 Mar 2011,7216.8,7216.8,7216.8,7216.8,0
25 Mar 2011,7240.3,7240.3,7240.3,7240.3,0
28 Mar 2011,7210.1,7210.1,7210.1,7210.1,0
29 Mar 2011,7207.9,7207.9,7207.9,7207.9,0
30 Mar 2011,7192.7,7192.7,7192.7,7192.7,0
31 Mar 2011,7226.1,7226.1,7226.1,7226.1,0
01 Apr 2011,7377.22,7377.22,7377.22,7377.22,0
04 Apr 2011,7373.14,7373.14,7373.14,7373.14,0
05 Apr 2011,7370.02,7370.02,7370.02,7370.02,0
06 Apr 2011,7359.9,7359.9,7359.9,7359.9,0
07 Apr 2011,7378.73,7378.73,7378.73,7378.73,0
08 Apr 2011,7413.87,7413.87,7413.87,7413.87,0
11 Apr 2011,7454.22,7454.22,7454.22,7454.22,0
12 Apr 2011,7574.86,7574.86,7574.86,7574.86,0
18 Apr 2011,7547.79,7547.79,7547.79,7547.79,0
19 Apr 2011,7475.16,7475.16,7475.16,7475.16,0
20 Apr 2011,7474.5,7474.5,7474.5,7474.5,0
21 Apr 2011,7456.82,7456.82,7456.82,7456.82,0
25 Apr 2011,7345.48,7345.48,7345.48,7345.48,0
26 Apr 2011,7349.17,7349.17,7349.17,7349.17,0
27 Apr 2011,7363.78,7363.78,7363.78,7363.78,0
28 Apr 2011,7377.65,7377.65,7377.65,7377.65,0
29 Apr 2011,7356.97,7356.97,7356.97,7356.97,0
03 May 2011,7270.67,7270.67,7270.67,7270.67,0
04 May 2011,7213.33,7213.33,7213.33,7213.33,0
05 May 2011,7317.17,7317.17,7317.17,7317.17,0
06 May 2011,7319.15,7319.15,7319.15,7319.15,0
09 May 2011,7377.86,7377.86,7377.86,7377.86,0
10 May 2011,7339.65,7339.65,7339.65,7339.65,0
11 May 2011,7280.66,7280.66,7280.66,7280.66,0
12 May 2011,7300.82,7300.82,7300.82,7300.82,0
13 May 2011,7319.94,7319.94,7319.94,7319.94,0
16 May 2011,7358.69,7358.69,7358.69,7358.69,0
19 May 2011,7487.61,7487.61,7487.61,7487.61,0
20 May 2011,7479.63,7479.63,7479.63,7479.63,0
23 May 2011,7439.15,7439.15,7439.15,7439.15,0
24 May 2011,7431.97,7431.97,7431.97,7431.97,0
25 May 2011,7446.69,7446.69,7446.69,7446.69,0
26 May 2011,7419.44,7419.44,7419.44,7419.44,0
27 May 2011,7459.58,7459.58,7459.58,7459.58,0
30 May 2011,7468.41,7468.41,7468.41,7468.41,0
31 May 2011,7418.07,7418.07,7418.07,7418.07,0
01 Jun 2011,7387.15,7387.15,7387.15,7387.15,0
02 Jun 2011,7375.9,7375.9,7375.9,7375.9,0
03 Jun 2011,7406.02,7406.02,7406.02,7406.02,0
06 Jun 2011,7355.43,7355.43,7355.43,7355.43,0
07 Jun 2011,7294.54,7294.54,7294.54,7294.54,0
08 Jun 2011,7257.7,7257.7,7257.7,7257.7,0
09 Jun 2011,7279.62,7279.62,7279.62,7279.62,0
10 Jun 2011,7231.92,7231.92,7231.92,7231.92,0
13 Jun 2011,7186.86,7186.86,7186.86,7186.86,0
14 Jun 2011,7083.05,7083.05,7083.05,7083.05,0
16 Jun 2011,7015.71,7015.71,7015.71,7015.71,0
17 Jun 2011,7050.03,7050.03,7050.03,7050.03,0
20 Jun 2011,7040.68,7040.68,7040.68,7040.68,0
21 Jun 2011,6996.64,6996.64,6996.64,6996.64,0
22 Jun 2011,6927.74,6927.74,6927.74,6927.74,0
23 Jun 2011,6871.68,6871.68,6871.68,6871.68,0
24 Jun 2011,6892.56,6892.56,6892.56,6892.56,0
27 Jun 2011,6894.26,6894.26,6894.26,6894.26,0
28 Jun 2011,6862.83,6862.83,6862.83,6862.83,0
29 Jun 2011,6878.16,6878.16,6878.16,6878.16,0
30 Jun 2011,6825.94,6825.94,6825.94,6825.94,0
01 Jul 2011,6844.71,6844.71,6844.71,6844.71,0
04 Jul 2011,6816.74,6816.74,6816.74,6816.74,0
05 Jul 2011,6862.79,6862.79,6862.79,6862.79,0
06 Jul 2011,6884.06,6884.06,6884.06,6884.06,0
07 Jul 2011,6918.41,6918.41,6918.41,6918.41,0
08 Jul 2011,6911.98,6911.98,6911.98,6911.98,0
11 Jul 2011,6767.59,6767.59,6767.59,6767.59,0
12 Jul 2011,6663.64,6663.64,6663.64,6663.64,0
13 Jul 2011,6715.67,6715.67,6715.67,6715.67,0
15 Jul 2011,6777.03,6777.03,6777.03,6777.03,0
18 Jul 2011,6744.19,6744.19,6744.19,6744.19,0
19 Jul 2011,6675.7,6675.7,6675.7,6675.7,0
20 Jul 2011,6682.46,6682.46,6682.46,6682.46,0
